long,lat,order,hole,piece,id,group
374777.61425961,189496.30449702,2979,FALSE,1,E06000025,E06000025.1
375660.02830657,188709.08584877,2980,FALSE,1,E06000025,E06000025.1
376267.13993273,188684.28036862,2981,FALSE,1,E06000025,E06000025.1
376259.54727614,188431.87577257,2982,FALSE,1,E06000025,E06000025.1
376873.25502151,188431.77392426,2983,FALSE,1,E06000025,E06000025.1
376949.0518939,188696.07513646,2984,FALSE,1,E06000025,E06000025.1
377162.16051001,188135.55991544,2985,FALSE,1,E06000025,E06000025.1
377940.27659471,188389.37163064,2986,FALSE,1,E06000025,E06000025.1
378165.28065072,187934.46004493,2987,FALSE,1,E06000025,E06000025.1
378742.88381502,188269.06569248,2988,FALSE,1,E06000025,E06000025.1
379307.18782562,188112.86996321,2989,FALSE,1,E06000025,E06000025.1
379554.59046187,188502.57930258,2990,FALSE,1,E06000025,E06000025.1
379894.28781591,188356.78070556,2991,FALSE,1,E06000025,E06000025.1
379722.38509738003,187787.75935656,2992,FALSE,1,E06000025,E06000025.1
380453.98756328,187383.36247574,2993,FALSE,1,E06000025,E06000025.1
380191.68629474,187183.45305402,2994,FALSE,1,E06000025,E06000025.1
380633.58974667,186976.6513679,2995,FALSE,1,E06000025,E06000025.1
380503.68778321,186666.14223698,2996,FALSE,1,E06000025,E06000025.1
380932.78724558,186817.95564173,2997,FALSE,1,E06000025,E06000025.1
381209.19528341,186560.44590553,2998,FALSE,1,E06000025,E06000025.1
381107.6890667,185979.03862227,2999,FALSE,1,E06000025,E06000025.1
382055.69302276,185702.13871294,3000,FALSE,1,E06000025,E06000025.1
381474.58534241,184570.70370814,3001,FALSE,1,E06000025,E06000025.1
381488.18814793,183456.57836097,3002,FALSE,1,E06000025,E06000025.1
381947.09233766,182904.27802755,3003,FALSE,1,E06000025,E06000025.1
381612.18374727,181962.45419711,3004,FALSE,1,E06000025,E06000025.1
382587.4850646,180914.83933601,3005,FALSE,1,E06000025,E06000025.1
381798.08180159,179992.90637243,3006,FALSE,1,E06000025,E06000025.1
380677.46866729,179731.19967282,3007,FALSE,1,E06000025,E06000025.1
379527.55280459,179021.3862034,3008,FALSE,1,E06000025,E06000025.1
379451.85063047,178628.97147927,3009,FALSE,1,E06000025,E06000025.1
377582.51755146,177668.75236434,3010,FALSE,1,E06000025,E06000025.1
378473.32223931,176537.52968828,3011,FALSE,1,E06000025,E06000025.1
379921.8379816,176474.24234704,3012,FALSE,1,E06000025,E06000025.1
380036.52782858,175505.32337707,3013,FALSE,1,E06000025,E06000025.1
379549.104575,173331.88557113,3014,FALSE,1,E06000025,E06000025.1
380276.91148794,173255.37905013,3015,FALSE,1,E06000025,E06000025.1
379614.07938932,170018.63555472,3016,FALSE,1,E06000025,E06000025.1
378359.66049445,169317.01505413,3017,FALSE,1,E06000025,E06000025.1
378276.96556486,170036.31839808,3018,FALSE,1,E06000025,E06000025.1
377503.75745338,170938.33150501,3019,FALSE,1,E06000025,E06000025.1
376235.7404877,171226.92907725,3020,FALSE,1,E06000025,E06000025.1
375234.22257736,170820.72525298,3021,FALSE,1,E06000025,E06000025.1
374571.10937689,170959.22599105,3022,FALSE,1,E06000025,E06000025.1
373871.18209483,170493.11409255,3023,FALSE,1,E06000025,E06000025.1
372073.74561365,170365.22911378,3024,FALSE,1,E06000025,E06000025.1
371507.34905875,169754.51746433,3025,FALSE,1,E06000025,E06000025.1
369223.83646783,169377.91237159,3026,FALSE,1,E06000025,E06000025.1
369394.24581262,169012.20996124,3027,FALSE,1,E06000025,E06000025.1
369088.74093468,168923.80403836,3028,FALSE,1,E06000025,E06000025.1
368042.74311738,168728.20767871,3029,FALSE,1,E06000025,E06000025.1
367436.43828865,168650.91015994,3030,FALSE,1,E06000025,E06000025.1
366648.11207017,169284.5279912,3031,FALSE,1,E06000025,E06000025.1
365821.31506789,168929.83371191,3032,FALSE,1,E06000025,E06000025.1
366137.59091781,169832.43424607,3033,FALSE,1,E06000025,E06000025.1
365735.37730835,170161.4516359,3034,FALSE,1,E06000025,E06000025.1
364776.88943764,169637.25484335,3035,FALSE,1,E06000025,E06000025.1
364607.87832916,170098.96333503,3036,FALSE,1,E06000025,E06000025.1
364408.70484423,170221.5843831,3037,FALSE,1,E06000025,E06000025.1
363677.45932784,170671.77416212,3038,FALSE,1,E06000025,E06000025.1
363487.4865723,171784.38851245,3039,FALSE,1,E06000025,E06000025.1
362703.28441689,171893.39381427,3040,FALSE,1,E06000025,E06000025.1
362874.89806642,172175.40139224,3041,FALSE,1,E06000025,E06000025.1
363803.10571451,172442.591479,3042,FALSE,1,E06000025,E06000025.1
364072.79395794,173091.79969173,3043,FALSE,1,E06000025,E06000025.1
364049.59177783,173165.29931514,3044,FALSE,1,E06000025,E06000025.1
364517.26348135,173911.70204066,3045,FALSE,1,E06000025,E06000025.1
364470.75934817,174370.50825545,3046,FALSE,1,E06000025,E06000025.1
364599.64626117,174999.81382473,3047,FALSE,1,E06000025,E06000025.1
364316.9587958,175960.52580921,3048,FALSE,1,E06000025,E06000025.1
364324.95710646,175992.92670596,3049,FALSE,1,E06000025,E06000025.1
364217.66118013,176371.53145544,3050,FALSE,1,E06000025,E06000025.1
364618.07692573,176906.02956931,3051,FALSE,1,E06000025,E06000025.1
364283.27560749,177340.03395254,3052,FALSE,1,E06000025,E06000025.1
363476.46331829,177210.84604426,3053,FALSE,1,E06000025,E06000025.1
363003.75451542,177669.25724355,3054,FALSE,1,E06000025,E06000025.1
361800.94608044,177176.35465633,3055,FALSE,1,E06000025,E06000025.1
361541.23842108,177228.7488032,3056,FALSE,1,E06000025,E06000025.1
361591.93146563,177635.65563468,3057,FALSE,1,E06000025,E06000025.1
360888.22321213,177548.44504052,3058,FALSE,1,E06000025,E06000025.1
360713.42005233,177909.2512801,3059,FALSE,1,E06000025,E06000025.1
360438.81469136,178011.95158435,3060,FALSE,1,E06000025,E06000025.1
359271.5985229,178197.24909108,3061,FALSE,1,E06000025,E06000025.1
359305.50005583,178443.25013972,3062,FALSE,1,E06000025,E06000025.1
359065.88908391,179138.45684893001,3063,FALSE,1,E06000025,E06000025.1
359710.08459929,179683.27723747,3064,FALSE,1,E06000025,E06000025.1
359782.97404219,179992.09106612,3065,FALSE,1,E06000025,E06000025.1
358290.9733251,179600.85714093,3066,FALSE,1,E06000025,E06000025.1
356317.6351676,179608.44811684,3067,FALSE,1,E06000025,E06000025.1
355186.20250795,179447.5428208,3068,FALSE,1,E06000025,E06000025.1
354679.48117588,179625.33152686,3069,FALSE,1,E06000025,E06000025.1
354900.37069935,180399.72793798,3070,FALSE,1,E06000025,E06000025.1
353994.6822706,181612.21826579,3071,FALSE,1,E06000025,E06000025.1
354064.37003337,182219.32153723,3072,FALSE,1,E06000025,E06000025.1
353369.76942962,183052.61660767,3073,FALSE,1,E06000025,E06000025.1
354086.5673313,186240.61443947,3074,FALSE,1,E06000025,E06000025.1
354618.93507093,186326.54985116,3075,FALSE,1,E06000025,E06000025.1
355934.12524294,188352.66790626,3076,FALSE,1,E06000025,E06000025.1
356618.75827434,189831.1180624,3077,FALSE,1,E06000025,E06000025.1
358623.08078064,191165.26218607,3078,FALSE,1,E06000025,E06000025.1
358816.38818775,191024.25852902,3079,FALSE,1,E06000025,E06000025.1
358709.58504578,191255.56936655,3080,FALSE,1,E06000025,E06000025.1
359586.93865948,192072.8925386,3081,FALSE,1,E06000025,E06000025.1
359901.66317248,192858.52409256,3082,FALSE,1,E06000025,E06000025.1
360870.20033198,192402.11639958,3083,FALSE,1,E06000025,E06000025.1
359941.56337986,192982.02285381,3084,FALSE,1,E06000025,E06000025.1
360380.68886536,194591.3739539,3085,FALSE,1,E06000025,E06000025.1
361485.93179821,196552.43397736,3086,FALSE,1,E06000025,E06000025.1
363121.95987802,197744.26014583,3087,FALSE,1,E06000025,E06000025.1
364892.80167808,196480.92408341,3088,FALSE,1,E06000025,E06000025.1
366230.61945633,196244.92042156,3089,FALSE,1,E06000025,E06000025.1
365986.8254993,194905.17949673,3090,FALSE,1,E06000025,E06000025.1
366542.14254602,194514.16912755,3091,FALSE,1,E06000025,E06000025.1
250272.91681873,61265.02110182,3092,FALSE,1,E06000026,E06000026.1
251348.33587758,60758.28117755,3093,FALSE,1,E06000026,E06000026.1
252015.24608739,60518.36476794,3094,FALSE,1,E06000026,E06000026.1
252247.4521595,59947.8495217,3095,FALSE,1,E06000026,E06000026.1
252374.64603747,58707.41686965,3096,FALSE,1,E06000026,E06000026.1
252823.24608883,58416.19942557,3097,FALSE,1,E06000026,E06000026.1
252879.94524615,57826.38288351,3098,FALSE,1,E06000026,E06000026.1
255142.66404381,57715.96937041,3099,FALSE,1,E06000026,E06000026.1
254989.16046836,57297.86066432,3100,FALSE,1,E06000026,E06000026.1
255785.96854312,57215.24890482,3101,FALSE,1,E06000026,E06000026.1
255942.76152345,56787.23118052,3102,FALSE,1,E06000026,E06000026.1
256426.76560891,56607.90913406,3103,FALSE,1,E06000026,E06000026.1
256522.85740411,56125.57872983,3104,FALSE,1,E06000026,E06000026.1
256101.64629927,55504.96273906,3105,FALSE,1,E06000026,E06000026.1
255399.43001231,55014.56491917,3106,FALSE,1,E06000026,E06000026.1
254317.32150129,54974.81076115,3107,FALSE,1,E06000026,E06000026.1
253943.69726232,54058.89454855,3108,FALSE,1,E06000026,E06000026.1
254260.28222298,52914.46076244,3109,FALSE,1,E06000026,E06000026.1
253720.27369111,52961.17007054,3110,FALSE,1,E06000026,E06000026.1
253686.86924721,52716.37061258,3111,FALSE,1,E06000026,E06000026.1
252717.55379556,52449.67808205,3112,FALSE,1,E06000026,E06000026.1
251333.72123585,51088.15365372,3113,FALSE,1,E06000026,E06000026.1
250347.30855043,51648.47014833,3114,FALSE,1,E06000026,E06000026.1
249630.80324793,51522.49136529,3115,FALSE,1,E06000026,E06000026.1
249044.8965255,51796.79912106,3116,FALSE,1,E06000026,E06000026.1
248874.39254441,52947.78065714,3117,FALSE,1,E06000026,E06000026.1
248211.19747945,53237.39603393,3118,FALSE,1,E06000026,E06000026.1
248715.19563366,53367.77717661,3119,FALSE,1,E06000026,E06000026.1
249260.89194882,53029.06093438,3120,FALSE,1,E06000026,E06000026.1
249573.28689089,53298.74669269,3121,FALSE,1,E06000026,E06000026.1
249737.69510175,52611.9581862,3122,FALSE,1,E06000026,E06000026.1
250342.50239419,52858.93151407,3123,FALSE,1,E06000026,E06000026.1
250625.6082591,52657.72496133,3124,FALSE,1,E06000026,E06000026.1
250435.00317874,52879.6161688,3125,FALSE,1,E06000026,E06000026.1
250278.23462383,52897.47975618,3126,FALSE,1,E06000026,E06000026.1
249836.99509521,53191.94240996,3127,FALSE,1,E06000026,E06000026.1
250116.40015882,53978.52743621,3128,FALSE,1,E06000026,E06000026.1
250884.82358861,53987.62265722,3129,FALSE,1,E06000026,E06000026.1
250168.89929502,54124.52679338,3130,FALSE,1,E06000026,E06000026.1
250835.04810911,55423.05749255,3131,FALSE,1,E06000026,E06000026.1
252003.40315641,56162.96616453,3132,FALSE,1,E06000026,E06000026.1
251873.01731476,56579.67351267,3133,FALSE,1,E06000026,E06000026.1
252392.17581566,56634.76817165,3134,FALSE,1,E06000026,E06000026.1
251957.71769587,56739.46980527,3135,FALSE,1,E06000026,E06000026.1
251753.81804506,57092.47669411,3136,FALSE,1,E06000026,E06000026.1
251848.80977921,56602.06752771,3137,FALSE,1,E06000026,E06000026.1
251946.60190749,56170.3640827,3138,FALSE,1,E06000026,E06000026.1
251614.99778829,56342.1690954,3139,FALSE,1,E06000026,E06000026.1
250471.24130112,55449.75462304,3140,FALSE,1,E06000026,E06000026.1
249739.98811618,53539.14110361,3141,FALSE,1,E06000026,E06000026.1
249215.4916104,53433.15760993,3142,FALSE,1,E06000026,E06000026.1
248385.19222177,54008.47072373,3143,FALSE,1,E06000026,E06000026.1
248278.89363884,53639.78935028,3144,FALSE,1,E06000026,E06000026.1
246975.98912441,53594.30890327,3145,FALSE,1,E06000026,E06000026.1
246809.99400184,54164.81437859,3146,FALSE,1,E06000026,E06000026.1
246699.58423368,53491.50953462,3147,FALSE,1,E06000026,E06000026.1
246154.86987979,53243.21217129,3148,FALSE,1,E06000026,E06000026.1
245931.07178139,53371.41597174,3149,FALSE,1,E06000026,E06000026.1
246285.88437525,53753.81561983,3150,FALSE,1,E06000026,E06000026.1
246031.68167266,54115.3134939,3151,FALSE,1,E06000026,E06000026.1
246219.38597289,54408.01808065,3152,FALSE,1,E06000026,E06000026.1
245963.38387795,54072.07113723,3153,FALSE,1,E06000026,E06000026.1
245870.37694456,53826.41649442,3154,FALSE,1,E06000026,E06000026.1
244672.05525323,54201.62105356,3155,FALSE,1,E06000026,E06000026.1
244988.07358789,55304.8170421,3156,FALSE,1,E06000026,E06000026.1
244609.47140607,55763.41743049,3157,FALSE,1,E06000026,E06000026.1
244815.27276959,56109.41940345,3158,FALSE,1,E06000026,E06000026.1
244520.2674858,56055.0249115,3159,FALSE,1,E06000026,E06000026.1
244210.15473257,56760.02841738,3160,FALSE,1,E06000026,E06000026.1
245174.85665943,57472.73452355,3161,FALSE,1,E06000026,E06000026.1
244936.85858621,57426.93489288,3162,FALSE,1,E06000026,E06000026.1
244105.04984393,56991.72375351,3163,FALSE,1,E06000026,E06000026.1
243528.93337944,57487.03637473,3164,FALSE,1,E06000026,E06000026.1
243361.32779931,57840.03838418,3165,FALSE,1,E06000026,E06000026.1
243782.02352365,58202.74038921,3166,FALSE,1,E06000026,E06000026.1
243728.8138022,58764.44999163,3167,FALSE,1,E06000026,E06000026.1
244368.53708682,60611.20342227,3168,FALSE,1,E06000026,E06000026.1
244809.8387692,60480.09593046,3169,FALSE,1,E06000026,E06000026.1
244900.83603801,60067.89208185,3170,FALSE,1,E06000026,E06000026.1
244925.04111894,60438.19641831,3171,FALSE,1,E06000026,E06000026.1
245423.45345106,60317.5190782,3172,FALSE,1,E06000026,E06000026.1
245900.67116851,60403.19338246,3173,FALSE,1,E06000026,E06000026.1
245953.16356428,60272.53755511,3174,FALSE,1,E06000026,E06000026.1
246262.6753677,60004.08907808,3175,FALSE,1,E06000026,E06000026.1
245967.67068366,60290.29259038,3176,FALSE,1,E06000026,E06000026.1
245987.01562843,60307.99901377,3177,FALSE,1,E06000026,E06000026.1
246624.30071722,60891.30763747,3178,FALSE,1,E06000026,E06000026.1
246428.08731893,60870.81251223,3179,FALSE,1,E06000026,E06000026.1
246306.09407543,61145.81089127,3180,FALSE,1,E06000026,E06000026.1
246997.81709455,61841.12952657,3181,FALSE,1,E06000026,E06000026.1
247334.62861403,61854.53545722,3182,FALSE,1,E06000026,E06000026.1
247639.72971321,61230.02308255,3183,FALSE,1,E06000026,E06000026.1
248420.45498164,61410.73176372,3184,FALSE,1,E06000026,E06000026.1
249195.18064915,61698.03743029,3185,FALSE,1,E06000026,E06000026.1
249367.79303585,62261.44691304,3186,FALSE,1,E06000026,E06000026.1
250030.71876934,62613.75039946,3187,FALSE,1,E06000026,E06000026.1
250348.91757838,61955.83838,3188,FALSE,1,E06000026,E06000026.1
250482.82788965,61567.71696703,3189,FALSE,1,E06000026,E06000026.1
250272.91681873,61265.02110182,3190,FALSE,1,E06000026,E06000026.1
247990.57039672,50370.90753634,3191,FALSE,2,E06000026,E06000026.2
247677.76249946,50320.71236776,3192,FALSE,2,E06000026,E06000026.2
246500.3399973,50513.60934451,3193,FALSE,2,E06000026,E06000026.2
247990.57039672,50370.90753634,3194,FALSE,2,E06000026,E06000026.2
246818.48143526,52908.41654862,3195,FALSE,3,E06000026,E06000026.3
247027.28105225,52752.91045827,3196,FALSE,3,E06000026,E06000026.3
246775.67916337,52816.61267434,3197,FALSE,3,E06000026,E06000026.3
246818.48143526,52908.41654862,3198,FALSE,3,E06000026,E06000026.3
244861.14061154,60461.1006465,3199,FALSE,4,E06000026,E06000026.4
244909.6471081,60436.89682484,3200,FALSE,4,E06000026,E06000026.4
244824.53977493,60460.70094198,3201,FALSE,4,E06000026,E06000026.4
244861.14061154,60461.1006465,3202,FALSE,4,E06000026,E06000026.4
293099.89000276,69620.38328531,3203,FALSE,1,E06000027,E06000027.1
292625.36965225,67354.23946647,3204,FALSE,1,E06000027,E06000027.1
292771.26295589,66224.01279412,3205,FALSE,1,E06000027,E06000027.1
292760.47010905,66218.71434078,3206,FALSE,1,E06000027,E06000027.1
292622.55975219,65749.19950247,3207,FALSE,1,E06000027,E06000027.1
293287.96632457,65428.38215505,3208,FALSE,1,E06000027,E06000027.1
293281.9721304,65421.38408104,3209,FALSE,1,E06000027,E06000027.1
293586.7691064,65212.47338499,3210,FALSE,1,E06000027,E06000027.1
293851.46796545,65073.2643672,3211,FALSE,1,E06000027,E06000027.1
293572.16381418,64636.55409926,3212,FALSE,1,E06000027,E06000027.1
294216.16844134,64469.34470249,3213,FALSE,1,E06000027,E06000027.1
294412.36369274,63723.41555236,3214,FALSE,1,E06000027,E06000027.1
294993.96291737,63736.81052557,3215,FALSE,1,E06000027,E06000027.1
294800.76212634,63333.6995885,3216,FALSE,1,E06000027,E06000027.1
294239.8569783,63102.90114992,3217,FALSE,1,E06000027,E06000027.1
293329.15602842,63279.32313951,3218,FALSE,1,E06000027,E06000027.1
292475.94919054,62649.92301428,3219,FALSE,1,E06000027,E06000027.1
291968.84322267,63061.64166477,3220,FALSE,1,E06000027,E06000027.1
291562.4327591,63047.74969752,3221,FALSE,1,E06000027,E06000027.1
291893.35673093,63418.20214532,3222,FALSE,1,E06000027,E06000027.1
291885.4784201,63455.41533348,3223,FALSE,1,E06000027,E06000027.1
291469.13022033,63486.35566005,3224,FALSE,1,E06000027,E06000027.1
291558.92870727,63103.84499041,3225,FALSE,1,E06000027,E06000027.1
291251.32317045,63706.37030415,3226,FALSE,1,E06000027,E06000027.1
290773.00276359,63429.9667023,3227,FALSE,1,E06000027,E06000027.1
290422.29344946,62560.94728972,3228,FALSE,1,E06000027,E06000027.1
289825.27238776,62204.34558344,3229,FALSE,1,E06000027,E06000027.1
289472.75585799,61173.81779974,3230,FALSE,1,E06000027,E06000027.1
289368.44804014,60408.69649041,3231,FALSE,1,E06000027,E06000027.1
289779.75913059,59971.08982987,3232,FALSE,1,E06000027,E06000027.1
289354.54176929,59807.18050729,3233,FALSE,1,E06000027,E06000027.1
289485.23790109,58533.74643809,3234,FALSE,1,E06000027,E06000027.1
289676.93758608,57364.50853,3235,FALSE,1,E06000027,E06000027.1
290038.7565177,57438.113535900004,3236,FALSE,1,E06000027,E06000027.1
290314.16623455,56943.5006733,3237,FALSE,1,E06000027,E06000027.1
291356.90073067,57238.71309157,3238,FALSE,1,E06000027,E06000027.1
291877.21541387,56929.49778545,3239,FALSE,1,E06000027,E06000027.1
292626.82546383,56575.88180755,3240,FALSE,1,E06000027,E06000027.1
292644.62672803,56559.47596152,3241,FALSE,1,E06000027,E06000027.1
292655.32875196,56432.26957464,3242,FALSE,1,E06000027,E06000027.1
292725.82473747,56408.17527143,3243,FALSE,1,E06000027,E06000027.1
293123.93365723,56650.3761606,3244,FALSE,1,E06000027,E06000027.1
292583.22708022,57294.39287107,3245,FALSE,1,E06000027,E06000027.1
293201.93266486,56639.46814124,3246,FALSE,1,E06000027,E06000027.1
294742.55717696,56626.66856716,3247,FALSE,1,E06000027,E06000027.1
293990.25073681,55693.05603947,3248,FALSE,1,E06000027,E06000027.1
293369.23815925,55501.55684741,3249,FALSE,1,E06000027,E06000027.1
293232.13854684,54933.15498098,3250,FALSE,1,E06000027,E06000027.1
293734.34295846,54576.35268931,3251,FALSE,1,E06000027,E06000027.1
293034.75896141,54376.62262916,3252,FALSE,1,E06000027,E06000027.1
293009.43178162,54382.05461231,3253,FALSE,1,E06000027,E06000027.1
292997.01554783,54365.84704075,3254,FALSE,1,E06000027,E06000027.1
292900.02592906,54338.15663451,3255,FALSE,1,E06000027,E06000027.1
290835.49062238,54025.63805776,3256,FALSE,1,E06000027,E06000027.1
290282.87629511,53760.83156951,3257,FALSE,1,E06000027,E06000027.1
289451.45554587,54355.04767847,3258,FALSE,1,E06000027,E06000027.1
288877.01568749,55867.06490387,3259,FALSE,1,E06000027,E06000027.1
288161.1902829,56104.47281592,3260,FALSE,1,E06000027,E06000027.1
288262.57711688,56994.28909268,3261,FALSE,1,E06000027,E06000027.1
287893.36662837,57222.68821979,3262,FALSE,1,E06000027,E06000027.1
287838.55991583,57897.09601355,3263,FALSE,1,E06000027,E06000027.1
286472.40973177,57822.1957063,3264,FALSE,1,E06000027,E06000027.1
285476.47027663,58426.41095063,3265,FALSE,1,E06000027,E06000027.1
285439.67174251,59352.02637922,3266,FALSE,1,E06000027,E06000027.1
284743.25403598,59352.23143723,3267,FALSE,1,E06000027,E06000027.1
